Word,IPA,FREQcount,Zipf,CELEX,Equal # of Syllables
vrijgeleide,vrɛ - ɪ - ɣə - lɛ - ɪ - də,34,2.89957037121703,vrK - G@ - lK - d@,False
vlijmscherp,vlɛ - ɪm - sxɛrp,34,2.89957037121703,vlKm - sxErp,False
verscheidenheid,vər - sxɛ - ɪ - də - nhɛɪt,34,2.89957037121703,v@r - sxK - d@ - hKt,False
schijterig,sxɛ - ɪ - tə - rəx,34,2.89957037121703,sxK - t@ - r@x,False
satijn,saː - tɛ - ɪn,34,2.89957037121703,sa - tKn,False
rondreis,rɔn - drɛ - ɪs,34,2.89957037121703,rOnd - rKs,False
overlijdensbericht,oː - vər - lɛ - ɪ - dənz - bɪː - rɪxt,34,2.89957037121703,o - v@r - lK - d@z - b@ - rIxt,False
onfeilbaar,ɔn - fɛ - ɪl - baːr,34,2.89957037121703,On - fKl - bar,False
omkoperij,ɔm - koː - pə - rɛ - ɪ,34,2.89957037121703,Om - ko - p@ - rK,False
meesterbrein,meː - stɛr - brɛ - ɪn,34,2.89957037121703,mes - t@r - brKn,False
mandarijn,mɑn - daː - rɛ - ɪn,34,2.89957037121703,mAn - da - rKn,False
keizersnede,kɛ - ɪ - zər - sneː - də,34,2.89957037121703,kK - z@r - sne - d@,False
gebeiteld,ɣə - bɛ - ɪ - təlt,34,2.89957037121703,x@ - bK - t@lt,False
formaldehyde,fɔr - mɑl - deːh - i - ɪ - də,34,2.89957037121703,fOr - mAl - de - hi - d@,False
eindstreep,ɛ - ɪnt - streːp,34,2.89957037121703,Knt - strep,False
doorbijten,dɔːr - bɛ - ɪ - tən,34,2.89957037121703,dor - bK - t@,False
bouwbedrijf,bʌʊ - bɛ - drɛ - ɪf,34,2.89957037121703,bMw - b@ - drKf,False
slagerij,slaː - ɣə - rɛ - ɪ,33,2.88698124390901,sla - G@ - rK,False
schoonheidsslaapje,sxoːnh - ɛ - ɪd - slaːp - jə,33,2.88698124390901,sxon - hKt - slap - j@,False
overblijfsel,oː - vər - blɛ - ɪf - səl,33,2.88698124390901,o - v@r - blKf - s@l,False
olijf,oː - lɛ - ɪf,33,2.88698124390901,o - lKf,False
maagpijn,maːx - pɛ - ɪn,33,2.88698124390901,max - pKn,False
lakei,laː - kɛ - ɪ,33,2.88698124390901,la - kK,False
inlijsten,ɪn - lɛ - ɪ - stən,33,2.88698124390901,In - lKs - t@,False
gastenverblijf,ɣɑ - stən - vər - blɛ - ɪf,33,2.88698124390901,xAs - t@ - v@r - blKf,False
bewijslast,bə - ʋɛ - ɪ - slɑst,33,2.88698124390901,b@ - wKs - lAst,False
zagerij,zaː - ɣə - rɛ - ɪ,32,2.874016266744642,za - G@ - rK,False
wijsvinger,ʋɛ - ɪ - sfɪŋ - ər,32,2.874016266744642,wKs - fI - N@r,False
waarheidsserum,ʋaːrh - ɛ - ɪd - sɪː - rɵm,32,2.874016266744642,war - hKt - se - r}m,False
vroegtijdig,vrux - tɛ - ɪ - dəx,32,2.874016266744642,vrux - tK - d@x,False
vraagprijs,vraːx - prɛ - ɪs,32,2.874016266744642,vrax - prKs,False
voyeur,voː - i - øːr,32,2.874016266744642,vwA - j|r,False
versnijden,vər - snɛ - ɪ - dən,32,2.874016266744642,v@r - snK - d@,False
vereisen,və - rɛ - ɪ - zən,32,2.874016266744642,v@r - K - s@,False
veinzen,vɛ - ɪn - zən,32,2.874016266744642,vKn - z@,False
veiligheidssysteem,vɛ - ɪ - lɪxh - ɛ - ɪd - sɪ - steːm,32,2.874016266744642,vK - l@x - hKt - sis - tem,False
veiligheidsagent,vɛ - ɪ - lɪxh - ɛ - ɪd - saː - ɣɛnt,32,2.874016266744642,vK - l@x - hKts - a - GEnt,False
tissue,tɪ - sy - ə,32,2.874016266744642,tI - Su,False
stagiair,staː - ɣi - ɛr,32,2.874016266744642,sta - Z)r,False
routebeschrijving,ru - tə - bɛsx - rɛ - ɪ - vɪŋ,32,2.874016266744642,ru - t@ - b@ - sxrK - vIN,False
rijm,rɛ - ɪm,32,2.874016266744642,rKm,False
richtlijn,rɪxt - lɛ - ɪn,32,2.874016266744642,rIxt - lKn,False
racebaan,raː - sə - baːn,32,2.874016266744642,res - ban,False
polaroid,poː - laː - roː - ɪt,32,2.874016266744642,po - la - rOjt,False
overschrijven,oː - vərsx - rɛ - ɪ - vən,32,2.874016266744642,o - v@r - sxrK - v@,False
overschrijven,oː - vərsx - rɛ - ɪ - vən,32,2.874016266744642,o - v@r - sxrK - v@,False
noodzakelijkerwijs,noːd - zaː - kə - lə - kər - ʋɛ - ɪs,32,2.874016266744642,not - sa - k@ - l@ - k@r - wKs,False
manoeuvreren,maː - nu - ɵ - vrɪː - rən,32,2.874016266744642,ma - nu - vre - r@,False
linkerzijde,lɪŋ - kər - zɛ - ɪ - də,32,2.874016266744642,lIN - k@r - zK - d@,False
keizerlijk,kɛ - ɪ - zər - lək,32,2.874016266744642,kK - z@r - l@k,False
gelijkmatig,ɣə - lɛ - ɪk - maː - təx,32,2.874016266744642,x@ - lKk - ma - t@x,False
bijeenkomen,bɛ - ɪ - eːn - koː - mən,32,2.874016266744642,bK - eN - ko - m@,False
zijwaarts,zɛ - ɪ - ʋaːrts,31,2.86065230518666,zK - warts,False
wereldreis,ʋɪː - rəl - trɛ - ɪs,31,2.86065230518666,we - r@ld - rKs,False
verstijfd,vər - stɛ - ɪft,31,2.86065230518666,v@r - stKft,False
verleidster,vər - lɛ - ɪt - stər,31,2.86065230518666,v@r - lKt - st@r,False
tijdreiziger,tɛ - ɪ - drɛ - ɪ - zə - ɣər,31,2.86065230518666,tKt - rK - z@ - G@r,False
theetijd,teː - tɛ - ɪt,31,2.86065230518666,te - tKt,False
strijkijzer,strɛ - ɪ - kɛ - ɪ - zər,31,2.86065230518666,strKk - K - z@r,False
slijmerd,slɛ - ɪ - mərt,31,2.86065230518666,slK - m@rt,False
sereniteit,sɪː - rə - ni - tɛ - ɪt,31,2.86065230518666,se - re - ni - tKt,False
rijstijl,rɛ - ɪ - stɛ - ɪl,31,2.86065230518666,rK - stKl,False
pijltje,pɛ - ɪltʲ - ə,31,2.86065230518666,pKl - tj@,False
ontdekkingsreiziger,ɔnt - dɛ - kɪŋs - rɛ - ɪ - zə - ɣər,31,2.86065230518666,On - dE - kINs - rK - z@ - G@r,False
omleiden,ɔm - lɛ - ɪ - dən,31,2.86065230518666,Om - lK - d@,False
meiske,mɛ - ɪ - skə,31,2.86065230518666,mKs - k@,False
meier,mɛ - ɪ - ər,31,2.86065230518666,mK - j@r,False
lynchpartij,lɪnx - pɑr - tɛ - ɪ,31,2.86065230518666,lInS - pAr - tK,False
kwantiteit,kʋɑn - ti - tɛ - ɪt,31,2.86065230518666,kwAn - ti - tKt,False
instabiliteit,ɪn - staː - bi - li - tɛ - ɪt,31,2.86065230518666,In - sta - bi - li - tKt,False
hoefijzer,hu - fɛ - ɪ - zər,31,2.86065230518666,huf - K - z@r,False
heat,heː - ɑt,31,2.86065230518666,hit,False
gelei,ɣə - lɛ - ɪ,31,2.86065230518666,Z@ - lK,False
geheimschrift,ɣəh - ɛ - ɪmsx - rɪft,31,2.86065230518666,x@ - hKm - sxrIft,False
eiwit,ɛ - ɪ - ʋɪt,31,2.86065230518666,K - wIt,False
beitel,bɛ - ɪ - təl,31,2.86065230518666,bK - t@l,False
wegkwijnen,ʋɛxk - ʋɛ - ɪ - nən,30,2.846864020701027,wEx - kwK - n@,False
vrijkopen,vrɛ - ɪ - koː - pən,30,2.846864020701027,vrK - ko - p@,False
voorbijganger,vɔːr - bɛ - ɪ - ɣɑŋ - ər,30,2.846864020701027,vor - bK - GA - N@r,False
tijdslimiet,tɛ - ɪd - sli - mit,30,2.846864020701027,tKts - li - mit,False
strijdlustig,strɛ - ɪd - lɵ - stəx,30,2.846864020701027,strKd - l}s - t@x,False
solidariteit,soː - li - daː - ri - tɛ - ɪt,30,2.846864020701027,so - li - da - ri - tKt,False
smeerlapperij,smɪːr - lɑ - pə - rɛ - ɪ,30,2.846864020701027,smer - lA - p@ - rK,False
reiniging,rɛ - ɪ - ni - ɣɪŋ,30,2.846864020701027,rK - n@ - GIN,False
prijsgeven,prɛ - ɪ - sxeː - vən,30,2.846864020701027,prKs - xe - v@,False
kortbij,kɔrt - bɛ - ɪ,30,2.846864020701027,kOrd - bK,False
keelpijn,keːl - pɛ - ɪn,30,2.846864020701027,kel - pKn,False
buitenverblijf,bœy - tən - vər - blɛ - ɪf,30,2.846864020701027,bL - t@ - v@r - blKf,False
bijbaantje,bɛ - ɪ - baːntʲ - ə,30,2.846864020701027,bK - ban - tj@,False
afwijken,ɑf - ʋɛ - ɪ - kən,30,2.846864020701027,Af - wK - k@,False
afbijten,ɑf - bɛ - ɪ - tən,30,2.846864020701027,Av - bK - t@,False
verwijfd,vər - ʋɛ - ɪft,29,2.832623581586417,v@r - wKft,False
strijdmacht,strɛ - ɪd - mɑxt,29,2.832623581586417,strKd - mAxt,False
soevereiniteit,su - vɪː - rɛ - ɪ - ni - tɛ - ɪt,29,2.832623581586417,su - v@ - rK - ni - tKt,False
schoonheidswedstrijd,sxoːnh - ɛ - ɪds - ʋɛt - strɛ - ɪt,29,2.832623581586417,sxon - hKts - wEt - strKt,False
rijmpje,rɛ - ɪmp - jə,29,2.832623581586417,rKm - pj@,False
radioactiviteit,raː - di - oː - ɑk - ti - vi - tɛ - ɪt,29,2.832623581586417,ra - di - jo - Ak - ti - vi - tKt,False
pubertijd,py - bər - tɛ - ɪt,29,2.832623581586417,py - b@r - tKt,False
neerkijken,nɪːr - kɛ - ɪ - kən,29,2.832623581586417,ner - kK - k@,False
leidster,lɛ - ɪt - stər,29,2.832623581586417,lKt - stEr,False
leidster,lɛ - ɪt - stər,29,2.832623581586417,lKt - st@r,False
kinderdagverblijf,kɪn - dər - dɑɣ - vər - blɛ - ɪf,29,2.832623581586417,kIn - d@r - dAx - f@r - blKf,False
hoofdleiding,hoːvd - lɛ - ɪ - dɪŋ,29,2.832623581586417,hovd - lK - dIN,False
heidens,hɛ - ɪ - dəns,29,2.832623581586417,hK - d@ns,False
guerrilla,ɣy - ər - rɪ - laː,29,2.832623581586417,g@ - ril - ja,False
fijngevoelig,fɛ - ɪŋ - ə - vu - ləx,29,2.832623581586417,fKN - G@ - vu - l@x,False
energiebedrijf,eː - nər - ʒi - bɛ - drɛ - ɪf,29,2.832623581586417,e - nEr - Zi - b@ - drKf,False
drogisterij,droː - ɣɪ - stə - rɛ - ɪ,29,2.832623581586417,dro - GIs - t@ - rK,False
bestrijding,bə - strɛ - ɪ - dɪŋ,29,2.832623581586417,b@ - strK - dIN,False
besnijden,bə - snɛ - ɪ - dən,29,2.832623581586417,b@ - snK - d@,False
achteruitkijkspiegel,ɑx - tɪː - rœyt - kɛ - ɪk - spi - ɣɛl,29,2.832623581586417,Ax - t@r - Lt - kKk - spi - G@l,False
aangrijpend,aːn - ɣrɛ - ɪ - pənt,29,2.832623581586417,aN - GrK - p@nt,False
zendtijd,zɛn - tɛ - ɪt,28,2.817900324765711,zEn - tKt,False
voorgeleiding,vɔːr - ɣə - lɛ - ɪ - dɪŋ,28,2.817900324765711,vor - G@ - lK - dIN,False
vijfje,vɛ - ɪf - jə,28,2.817900324765711,vKf - j@,False
videotape,vi - də - oː - taː - pə,28,2.817900324765711,vi - de - jo - tep,False
veiligheidsraad,vɛ - ɪ - lɪxh - ɛ - ɪds - raːt,28,2.817900324765711,vK - l@x - hKts - rat,False
uitdrijven,œyt - drɛ - ɪ - vən,28,2.817900324765711,L - drK - v@,False
treinkaartje,trɛ - ɪŋ - kaːrtʲ - ə,28,2.817900324765711,trKN - kart - j@,False
sprei,sprɛ - ɪ,28,2.817900324765711,sprK,False
schijnbeweging,sxɛ - ɪn - bə - ʋeː - ɣɪŋ,28,2.817900324765711,sxKm - b@ - we - GIN,False
rechterzijde,rɛx - tər - zɛ - ɪ - də,28,2.817900324765711,rEx - t@r - zK - d@,False
prijzig,prɛ - ɪ - zəx,28,2.817900324765711,prK - z@x,False
onbeschrijflijk,ɔn - bəsx - rɛ - ɪ - flək,28,2.817900324765711,Om - b@ - sxrKf - l@k,False
neigen,nɛ - ɪ - ɣən,28,2.817900324765711,nK - G@,False
meeuw,meː - yʊ,28,2.817900324765711,mew,False
invloedrijk,ɪn - vlu - drɛ - ɪk,28,2.817900324765711,In - vlud - rKk,False
individualiteit,ɪn - di - vi - dy - aː - li - tɛ - ɪt,28,2.817900324765711,In - di - vi - dy - wa - li - tKt,False
habijt,haː - bɛ - ɪt,28,2.817900324765711,ha - bKt,False
gekrijs,ɣɛ - krɛ - ɪs,28,2.817900324765711,x@ - krKs,False
filistijnen,fi - lɪ - stɛ - ɪ - nən,28,2.817900324765711,fi - lIs - tK - n@,False
bijdraaien,bɛ - ɪ - draː - jən,28,2.817900324765711,bK - dra - j@,False
afgescheiden,ɑf - ɣə - sxɛ - ɪ - dən,28,2.817900324765711,Af - x@ - sxK - d@,False
aantijging,aːn - tɛ - ɪ - ɣɪŋ,28,2.817900324765711,an - tK - GIN,False
aanstellerij,aːn - stɛ - lə - rɛ - ɪ,28,2.817900324765711,an - stE - l@ - rK,False
aanblijven,aːn - blɛ - ɪ - vən,28,2.817900324765711,am - blK - v@,False
zwijggeld,zʋɛ - ɪ - ɣəlt,27,2.802660358208974,zwK - xElt,False
woonwijk,ʋoːn - ʋɛ - ɪk,27,2.802660358208974,won - wKk,False
wijsje,ʋɛ - ɪs - jə,27,2.802660358208974,wKs - j@,False
vrijgezellenavond,vrɛ - ɪ - ɣə - zɛ - lə - naː - vɔnt,27,2.802660358208974,vrK - G@ - zE - l@ - a - vOnt,False
vrijden,vrɛ - ɪ - dən,27,2.802660358208974,vrK - d@,False
vrijdagnacht,vrɛ - ɪ - dɑɣ - nɑxt,27,2.802660358208974,vrK - dAx - nAxt,False
verslijten,vər - slɛ - ɪ - tən,27,2.802660358208974,v@r - slK - t@,False
verleider,vər - lɛ - ɪ - dər,27,2.802660358208974,v@r - lK - d@r,False
troostprijs,troːst - prɛ - ɪs,27,2.802660358208974,trost - prKs,False
toneelschrijver,toː - neːlsx - rɛ - ɪ - vər,27,2.802660358208974,to - nel - sxrK - v@r,False
tijdverlies,tɛ - ɪd - vər - lis,27,2.802660358208974,tKt - f@r - lis,False
tijdslot,tɛ - ɪd - slɔt,27,2.802660358208974,tKt - slOt,False
terugrijden,tə - rɵx - rɛ - ɪ - dən,27,2.802660358208974,t@ - r}G - rK - d@,False
schijnheilige,sxɛ - ɪnh - ɛ - ɪ - lə - ɣə,27,2.802660358208974,sxKn - hK - l@ - G@,False
samenblijven,saː - mən - blɛ - ɪ - vən,27,2.802660358208974,sa - m@m - blK - v@,False
roestvrij,rust - vrɛ - ɪ,27,2.802660358208974,rust - frK,False
roadie,roː - aː - di,27,2.802660358208974,ro - di,False
rijkspolitie,rɛ - ɪk - spoː - lit - si,27,2.802660358208974,rKks - po - li - tsi,False
prachtmeid,prɑxt - mɛ - ɪt,27,2.802660358208974,prAxt - mKt,False
padvinderij,pɑd - vɪn - də - rɛ - ɪ,27,2.802660358208974,pAt - fIn - d@ - rK,False
marlijn,mɑr - lɛ - ɪn,27,2.802660358208974,mAr - lKn,False
goederentrein,ɣu - dɪː - rɛn - trɛ - ɪn,27,2.802660358208974,xu - d@ - r@ - trKn,False
fysiologie,fi - ʒoː - loː - ɣi,27,2.802660358208974,fi - zi - jo - lo - Gi,False
enerzijds,eː - nər - zɛ - ɪts,27,2.802660358208974,e - n@r - zKts,False
dodenrijk,doː - dɛn - rɛ - ɪk,27,2.802660358208974,do - d@ - rKk,False
buurmeisje,byr - mɛ - ɪs - jə,27,2.802660358208974,byr - mKs - j@,False
breuklijn,brøː - klɛ - ɪn,27,2.802660358208974,br|k - lKn,False
bourgeois,bʌʊr - ɣə - oː - ɪs,27,2.802660358208974,bur - ZwA,False
bewijsvoering,bə - ʋɛ - ɪ - sfu - rɪŋ,27,2.802660358208974,b@ - wKs - fu - rIN,False
admiraliteit,ɑd - mi - raː - li - tɛ - ɪt,27,2.802660358208974,Ad - mi - ra - li - tKt,False
zwijgzaam,zʋɛ - ɪɣ - zaːm,26,2.786866091025742,zwKx - sam,False
zeiknat,zɛ - ɪk - nɑt,26,2.786866091025742,zKk - nAt,False
vrijpleiten,vrɛ - ɪ - plɛ - ɪ - tən,26,2.786866091025742,vrK - plK - t@,False
vredestijd,vreː - dɛ - stɛ - ɪt,26,2.786866091025742,vre - d@s - tKt,False
vijftienhonderd,vɛ - ɪf - tinh - ɔn - dərt,26,2.786866091025742,vKf - tin - hOn - d@rt,False
uitkijkpost,œyt - kɛ - ɪk - pɔst,26,2.786866091025742,Lt - kKk - pOst,False
studietijd,sty - di - tɛ - ɪt,26,2.786866091025742,sty - di - tKt,False
splijtstof,splɛ - ɪt - stɔf,26,2.786866091025742,splKt - stOf,False
soldij,sɔl - dɛ - ɪ,26,2.786866091025742,sOl - dK,False
schijtluis,sxɛ - ɪt - lœys,26,2.786866091025742,sxKt - lLs,False
schijnvertoning,sxɛ - ɪn - vər - toː - nɪŋ,26,2.786866091025742,sxKn - v@r - to - nIN,False
roomijs,roː - mɛ - ɪs,26,2.786866091025742,rom - Ks,False
reisgids,rɛ - ɪ - sxɪts,26,2.786866091025742,rKs - xIts,False
regenseizoen,reː - ɣən - sɛ - ɪ - zun,26,2.786866091025742,re - G@n - sK - zun,False
principieel,prɪn - si - pi - eːl,26,2.786866091025742,prIn - si - pjel,False
persvrijheid,pɛrs - frɛ - ɪ - hɛɪt,26,2.786866091025742,pErs - frK - hKt,False
lijkkist,lɛ - ɪ - kɪst,26,2.786866091025742,lK - kIst,False
lijkbleek,lɛ - ɪk - bleːk,26,2.786866091025742,lKg - blek,False
lekkernij,lɛ - kər - nɛ - ɪ,26,2.786866091025742,lE - k@r - nK,False
krijtje,krɛ - ɪtʲ - ə,26,2.786866091025742,krKt - j@,False
ijlen,ɛ - ɪ - lən,26,2.786866091025742,K - l@,False
hulplijn,hɵl - plɛ - ɪn,26,2.786866091025742,h}lp - lKn,False
gevlei,ɣə - vlɛ - ɪ,26,2.786866091025742,x@ - vlK,False
geilen,ɣɛ - ɪ - lən,26,2.786866091025742,xK - l@,False
geboortebewijs,ɣə - bɔːr - tə - bə - ʋɛ - ɪs,26,2.786866091025742,x@ - bor - t@ - b@ - wKs,False
bijverdienen,bɛ - ɪ - vər - di - nən,26,2.786866091025742,bK - v@r - di - n@,False
betwijfelen,bət - ʋɛ - ɪ - fə - lən,26,2.786866091025742,b@ - twK - f@ - l@,False
afschrijven,ɑfsx - rɛ - ɪ - vən,26,2.786866091025742,Af - sxrK - v@,False
afscheiden,ɑf - sxɛ - ɪ - dən,26,2.786866091025742,Af - sxK - d@,False
zijzelf,zɛ - ɪ - sɛlf,25,2.770475674837573,zK - zElf,False
zeis,zɛ - ɪs,25,2.770475674837573,zKs,False
vrijdags,vrɛ - ɪ - dɑxs,25,2.770475674837573,vrK - dAxs,False
vijftienduizend,vɛ - ɪf - tin - dœy - zənt,25,2.770475674837573,vKf - tin - dL - z@nt,False
tutoyeren,ty - toː - i - ɪː - rən,25,2.770475674837573,ty - twA - je - r@,False
stiptheid,stɪp - tɛ - ɪt,25,2.770475674837573,stIpt - hKt,False
steekpartij,steːk - pɑr - tɛ - ɪ,25,2.770475674837573,stek - pAr - tK,False
spiritualiteit,spi - ri - ty - aː - li - tɛ - ɪt,25,2.770475674837573,spi - ri - ty - wa - li - tKt,False
soeverein,su - vɪː - rɛ - ɪn,25,2.770475674837573,su - v@ - rKn,False
rijpen,rɛ - ɪ - pən,25,2.770475674837573,rK - p@,False
racewagen,raː - sə - ʋaː - ɣən,25,2.770475674837573,res - wa - G@,False
lijdensweg,lɛ - ɪ - dəns - ʋɛx,25,2.770475674837573,lK - d@s - wEx,False
ijzerdraad,ɛ - ɪ - zər - draːt,25,2.770475674837573,K - z@r - drat,False
ijskap,ɛ - ɪ - skɑp,25,2.770475674837573,Ks - kAp,False
herleiden,hɛr - lɛ - ɪ - dən,25,2.770475674837573,hEr - lK - d@,False
grootzeil,ɣroːt - zɛ - ɪl,25,2.770475674837573,xrot - sKl,False
fysiotherapie,fi - ʒɔ - tɪː - raː - pi,25,2.770475674837573,fi - zi - jo - te - ra - pi,False
eigenste,ɛ - ɪ - ɣɛn - stə,25,2.770475674837573,K - G@n - st@,False
croissant,kroː - ɪ - sɑnt,25,2.770475674837573,krwA - sAn,False
bouwterrein,bʌʊ - tər - rɛ - ɪn,25,2.770475674837573,bMw - tE - rKn,False
bijrol,bɛ - ɪ - rɔl,25,2.770475674837573,bK - rOl,False
bijhalen,bɛ - ɪh - aː - lən,25,2.770475674837573,bK - ha - l@,False
bijbenen,bɛ - ɪ - beː - nən,25,2.770475674837573,bK - be - n@,False
zijspoor,zɛ - ɪ - spoːr,24,2.753442335538792,zK - spor,False
zijdelings,zɛ - ɪ - də - lɪŋs,24,2.753442335538792,zK - d@ - lINs,False
zachtheid,zɑx - tɛ - ɪt,24,2.753442335538792,zAxt - hKt,False
wijnstok,ʋɛ - ɪn - stɔk,24,2.753442335538792,wKn - stOk,False
waterlijn,ʋaː - tər - lɛ - ɪn,24,2.753442335538792,wa - t@r - lKn,False
verbrijzelen,vər - brɛ - ɪ - zeː - lən,24,2.753442335538792,v@r - brK - z@ - l@,False
vastgrijpen,vɑst - ɣrɛ - ɪ - pən,24,2.753442335538792,vAst - xrK - p@,False
uitreiken,œy - trɛ - ɪ - kən,24,2.753442335538792,Lt - rK - k@,False
taxibedrijf,tɑk - si - bɛ - drɛ - ɪf,24,2.753442335538792,tAk - si - b@ - drKf,False
stijfsel,stɛ - ɪf - səl,24,2.753442335538792,stKf - s@l,False
splijten,splɛ - ɪ - tən,24,2.753442335538792,splK - t@,False
spijzen,spɛ - ɪ - zən,24,2.753442335538792,spK - z@,False
sneltrein,snɛl - trɛ - ɪn,24,2.753442335538792,snEl - trKn,False
respijt,rɛ - spɛ - ɪt,24,2.753442335538792,rEs - pKt,False
rassenscheiding,rɑ - sən - sxɛ - ɪ - dɪŋ,24,2.753442335538792,rA - s@ - sxK - dIN,False
projectleider,proː - jɛkt - lɛ - ɪ - dər,24,2.753442335538792,pro - jEkt - lK - d@r,False
prijzenswaardig,prɛ - ɪ - zəns - ʋaːr - dəx,24,2.753442335538792,prK - z@s - war - d@x,False
pijpje,pɛ - ɪp - jə,24,2.753442335538792,pKp - j@,False
patrouillewagen,pɑ - trʌʊ - ɪ - lə - ʋaː - ɣən,24,2.753442335538792,pA - tru - j@ - wa - G@,False
objectiviteit,ɔb - jɛk - ti - vi - tɛ - ɪt,24,2.753442335538792,Ob - jEk - ti - vi - tKt,False
moordpartij,mɔːrd - pɑr - tɛ - ɪ,24,2.753442335538792,mort - pAr - tK,False
makelaardij,maː - kə - laːr - dɛ - ɪ,24,2.753442335538792,ma - k@ - lar - dK,False
leien,lɛ - ɪ - ən,24,2.753442335538792,lK - j@,False
leidraad,lɛ - ɪ - draːt,24,2.753442335538792,lK - drat,False
leiband,lɛ - ɪ - bɑnt,24,2.753442335538792,lK - bAnt,False
landloperij,lɑnd - loː - pə - rɛ - ɪ,24,2.753442335538792,lAnd - lo - p@ - rK,False
kolenmijn,koː - lən - mɛ - ɪn,24,2.753442335538792,ko - l@ - mKn,False
klerewijf,klɪː - rə - ʋɛ - ɪf,24,2.753442335538792,kle - r@ - wKf,False
hotline,hɔt - li - nə,24,2.753442335538792,hOt - lAjn,False
gelijkwaardig,ɣə - lɛ - ɪk - ʋaːr - dəx,24,2.753442335538792,x@ - lKk - war - d@x,False
gedijen,ɣə - dɛ - ɪ - ən,24,2.753442335538792,x@ - dK - j@,False
eiseres,ɛ - ɪ - zə - rɛs,24,2.753442335538792,K - s@ - rEs,False
brei,brɛ - ɪ,24,2.753442335538792,brK,False
zwijntje,zʋɛ - ɪntʲ - ə,23,2.73571356857836,zwKn - tj@,False
vrijheidsstrijder,vrɛ - ɪh - ɛ - ɪd - strɛ - ɪ - dər,23,2.73571356857836,vrK - hKt - strK - d@r,False
veiligheidsriem,vɛ - ɪ - lɪxh - ɛ - ɪds - rim,23,2.73571356857836,vK - l@x - hKts - rim,False
terugdeinzen,tə - rɵx - dɛ - ɪn - zən,23,2.73571356857836,t@ - r}G - dKn - z@,False
teint,tɛ - ɪnt,23,2.73571356857836,t)nt,False
tegenstrijdigheid,teː - ɣən - strɛ - ɪ - dəx - hɛɪt,23,2.73571356857836,te - G@ - strK - d@x - hKt,False
spontaniteit,spɔn - taː - ni - tɛ - ɪt,23,2.73571356857836,spOn - ta - ni - tKt,False
sloppenwijk,slɔ - pɛn - ʋɛ - ɪk,23,2.73571356857836,slO - p@ - wKk,False
schoonheidsspecialiste,sxoːnh - ɛ - ɪd - speː - ʃaː - lɪ - stə,23,2.73571356857836,sxon - hKt - spe - Sa - lIs - t@,False
recordtijd,re - kɔr - tɛ - ɪt,23,2.73571356857836,r@ - kOrt - tKt,False
prijsuitreiking,prɛ - ɪ - sœy - trɛ - ɪ - kɪŋ,23,2.73571356857836,prKs - Lt - rK - kIN,False
nachtkijker,nɑxt - kɛ - ɪ - kər,23,2.73571356857836,nAxt - kK - k@r,False
lettertype,lɛ - tər - ti - ɪ - pə,23,2.73571356857836,lE - t@r - ti - p@,False
kwijtspelen,kʋɛ - ɪt - speː - lən,23,2.73571356857836,kwKt - spe - l@,False
krijgskunst,krɛ - ɪx - skɵnst,23,2.73571356857836,krKxs - k}nst,False
komijn,koː - mɛ - ɪn,23,2.73571356857836,ko - mKn,False
keerzijde,kɪːr - zɛ - ɪ - də,23,2.73571356857836,ker - zK - d@,False
ijzig,ɛ - ɪ - zəx,23,2.73571356857836,K - z@x,False
ijssalon,ɛ - ɪ - saː - lɔn,23,2.73571356857836,K - sa - lOn,False
heinde,hɛ - ɪn - də,23,2.73571356857836,hKn - d@,False
grootheidswaanzin,ɣroː - tɛ - ɪds - ʋaːn - zɪn,23,2.73571356857836,xrot - hKts - wan - zIn,False
fake,faː - kə,23,2.73571356857836,fek,False
eindresultaat,ɛ - ɪn - drə - zɵl - taːt,23,2.73571356857836,Knd - re - z}l - tat,False
einddoel,ɛ - ɪn - dul,23,2.73571356857836,Kn - dul,False
console,kɔn - soː - lə,23,2.73571356857836,kOn - sol,False
bovendrijven,boː - vən - drɛ - ɪ - vən,23,2.73571356857836,bo - v@ - drK - v@,False
bloemenmeisje,blu - mən - mɛ - ɪs - jə,23,2.73571356857836,blu - m@ - mKs - j@,False
blijheid,blɛ - ɪ - hɛɪt,23,2.73571356857836,blK - hKt,False
bereidheid,bə - rɛ - ɪ - dhɛɪt,23,2.73571356857836,b@ - rKt - hKt,False
authenticiteit,ʌʊ - tən - ti - si - tɛ - ɪt,23,2.73571356857836,M - tEn - ti - si - tKt,False
zienswijze,zins - ʋɛ - ɪ - zə,22,2.717230162884348,zins - wK - z@,False
wijkcentrum,ʋɛ - ɪk - sɛn - trɵm,22,2.717230162884348,wKk - sEn - tr}m,False
wijkagent,ʋɛ - ɪ - kaː - ɣɛnt,22,2.717230162884348,wKk - a - GEnt,False
werkterrein,ʋɛrk - tɛɾ - rɛ - ɪn,22,2.717230162884348,wErk - tE - rKn,False
waterpijp,ʋaː - tər - pɛ - ɪp,22,2.717230162884348,wa - t@r - pKp,False
waslijn,ʋɑ - slɛ - ɪn,22,2.717230162884348,wAs - lKn,False
voorzijde,vɔːr - zɛ - ɪ - də,22,2.717230162884348,vor - zK - d@,False
voorbijkomen,vɔːr - bɛ - ɪ - koː - mən,22,2.717230162884348,vor - bK - ko - m@,False
