Word,IPA,FREQcount,Zipf,CELEX
sneeuwwitje,sneʊ - ʋɪtʲ - ə,182,3.617953416597184,sne - wIt - j@
schermen,sxɛr - mən,182,3.617953416597184,sxEr - m@
rechtvaardig,rɛxt - vaːr - dəx,182,3.617953416597184,rExt - far - d@x
pal,pɑl,182,3.617953416597184,pAl
openbaring,oː - pən - baː - rɪŋ,182,3.617953416597184,o - p@ - ba - rIN
onvoorspelbaar,ɔn - vɔːr - spɛl - baːr,182,3.617953416597184,On - vor - spEl - bar
onrust,ɔn - rɵst,182,3.617953416597184,On - r}st
omkopen,ɔm - koː - pən,182,3.617953416597184,Om - ko - p@
nieuweling,niw - ə - lɪŋ,182,3.617953416597184,ni - w@ - lIN
nederlaag,neː - dər - laːx,182,3.617953416597184,ne - d@r - lax
muzikant,my - zi - kɑnt,182,3.617953416597184,my - zi - kAnt
mentor,mɛn - tɔr,182,3.617953416597184,mEn - tOr
kramer,kraː - mər,182,3.617953416597184,kra - m@r
innen,ɪ - nən,182,3.617953416597184,I - n@
gelovig,ɣə - loː - vəx,182,3.617953416597184,x@ - lo - v@x
fictie,fɪk - si,182,3.617953416597184,fIk - si
fat,fɑt,182,3.617953416597184,fAt
essentieel,ɛ - sən - ʃeːl,182,3.617953416597184,E - sEn - Sel
afkoelen,ɑf - ku - lən,182,3.617953416597184,Af - ku - l@
afgevaardigde,ɑf - ɣə - vaːr - dɪɣ - də,182,3.617953416597184,Af - x@ - var - d@G - d@
werkster,ʋɛrk - stɛr,181,3.615573714851829,wErk - st@r
serum,sɪː - rɵm,181,3.615573714851829,se - r}m
pasje,pɑs - jə,181,3.615573714851829,pAs - j@
overgave,oː - vər - ɣaː - və,181,3.615573714851829,o - v@r - Ga - v@
opbellen,ɔp - bɛ - lən,181,3.615573714851829,O - bE - l@
oftewel,ɔf - tə - ʋɛl,181,3.615573714851829,Of - t@ - wEl
meesteres,meː - stə - rɛs,181,3.615573714851829,mes - t@ - rEs
maanlicht,maːn - lɪxt,181,3.615573714851829,man - lIxt
levendig,leː - vən - dəx,181,3.615573714851829,le - v@n - d@x
lens,lɛns,181,3.615573714851829,lEns
disk,dɪsk,181,3.615573714851829,dIsk
cocktail,kɔk - tɑjl,181,3.615573714851829,kOk - tel
betreffende,bə - trɛ - fən - də,181,3.615573714851829,b@ - trE - f@n - d@
beschikking,bə - sxɪ - kɪŋ,181,3.615573714851829,b@ - sxI - kIN
aanbieding,aːn - bi - dɪŋ,181,3.615573714851829,am - bi - dIN
wrok,vrɔk,180,3.613180901735939,wrOk
wieg,ʋix,180,3.613180901735939,wix
verenigen,və - reː - nə - ɣən,180,3.613180901735939,v@ - re - n@ - G@
sultan,sɵl - tɑn,180,3.613180901735939,s}l - tAn
pletter,plɛ - tər,180,3.613180901735939,plE - t@r
onkosten,ɔn - kɔ - stən,180,3.613180901735939,ON - kOs - t@
klimaat,kli - maːt,180,3.613180901735939,kli - mat
grootouders,ɣroː - tʌʊ - dərs,180,3.613180901735939,xrot - M - d@rs
gebit,ɣə - bɪt,180,3.613180901735939,x@ - bIt
daaruit,daː - rœyt,180,3.613180901735939,dar - Lt
braken,braː - kən,180,3.613180901735939,bra - k@
beha,beːh - aː,180,3.613180901735939,be - ha
auteur,ʌʊ - tøːr,180,3.613180901735939,M - t|r
agente,aː - ɣɛn - tə,180,3.613180901735939,a - GEn - t@
afsnijden,ɑf - snɛ - ɪ - dən,180,3.613180901735939,Af - snK - d@
ace,aː - sə,180,3.613180901735939,es
aanbevelen,aːn - bə - veː - lən,180,3.613180901735939,am - b@ - ve - l@
wereldkampioen,ʋɪː - rəlt - kɑm - pi - un,179,3.610774831970061,we - r@lt - kAm - pi - jun
veracht,və - rɑxt,179,3.610774831970061,v@r - Axt
uitgestorven,œyt - ɣə - stɔr - vən,179,3.610774831970061,Lt - x@ - stOr - v@
ravijn,raː - vɛ - ɪn,179,3.610774831970061,ra - vKn
linie,li - ni,179,3.610774831970061,li - ni
heup,høːp,179,3.610774831970061,h|p
angstig,ɑŋ - stəx,179,3.610774831970061,AN - st@x
aftrekken,ɑf - trɛ - kən,179,3.610774831970061,Af - trE - k@
aantonen,aːn - tɔ - nən,179,3.610774831970061,an - to - n@
zweven,zʋeː - vən,178,3.608355357846648,zwe - v@
waterdicht,ʋaː - tər - dɪxt,178,3.608355357846648,wa - t@r - dIxt
wapenstilstand,ʋaː - pən - stɪl - stɑnt,178,3.608355357846648,wa - p@n - stIl - stAnt
vriendelijkheid,vrin - də - ləkh - ɛ - ɪt,178,3.608355357846648,vrin - d@ - l@k - hKt
versterken,vər - stɛr - kən,178,3.608355357846648,v@r - stEr - k@
verlichten,vər - lɪx - tən,178,3.608355357846648,v@r - lIx - t@
single,sɪŋ - lə,178,3.608355357846648,sIN - g@l
part,pɑrt,178,3.608355357846648,pArt
opgemaakt,ɔp - ɣə - maːkt,178,3.608355357846648,Op - x@ - makt
leder,leː - dər,178,3.608355357846648,le - d@r
komiek,koː - mik,178,3.608355357846648,ko - mik
gezagvoerder,ɣə - zɑɣ - vur - dər,178,3.608355357846648,x@ - zAx - fur - d@r
geluksvogel,ɣə - lɵk - sfoː - ɣɛl,178,3.608355357846648,x@ - l}ks - fo - G@l
gehaast,ɣəh - aːst,178,3.608355357846648,x@ - hast
bijstaan,bɛ - ɪ - staːn,178,3.608355357846648,bK - stan
bespioneren,bə - spi - oː - nɪː - rən,178,3.608355357846648,b@ - spi - jo - ne - r@
alsmaar,ɑl - smaːr,178,3.608355357846648,Als - mar
weggeven,ʋɛɣ - ɣeː - vən,177,3.605922329175649,wE - Ge - v@
verslaving,vər - slaː - vɪŋ,177,3.605922329175649,v@r - sla - vIN
verbintenis,vər - bɪn - tə - nɪs,177,3.605922329175649,v@r - bIn - t@ - nIs
uitgewerkt,œyt - ɣə - ʋɛrkt,177,3.605922329175649,Lt - x@ - wErkt
rellen,rɛ - lən,177,3.605922329175649,rE - l@
pieper,pi - pər,177,3.605922329175649,pi - p@r
nagel,naː - ɣəl,177,3.605922329175649,na - G@l
meet,meːt,177,3.605922329175649,met
kazerne,kaː - zɛr - nə,177,3.605922329175649,ka - zEr - n@
inslaan,ɪn - slaːn,177,3.605922329175649,In - slan
erlangs,ɛr - lɑŋs,177,3.605922329175649,Er - lANs
achterop,ɑx - tɪː - rɔp,177,3.605922329175649,Ax - t@r - Op
waterval,ʋaː - tər - vɑl,176,3.603475593228561,wa - t@r - vAl
videoband,vi - də - oː - bɑnt,176,3.603475593228561,vi - de - jo - bAnt
uitdagen,œyt - daː - ɣən,176,3.603475593228561,L - da - G@
tombe,tɔm - bə,176,3.603475593228561,tOm - b@
sympathie,sɪm - pɑ - ti,176,3.603475593228561,sIm - pa - ti
producent,proː - dy - sɛnt,176,3.603475593228561,pro - dy - sEnt
planken,plɑŋ - kən,176,3.603475593228561,plAN - k@
perspectief,pɛr - spɛk - tif,176,3.603475593228561,pEr - spEk - tif
oorsprong,ɔːr - sprɔŋ,176,3.603475593228561,or - sprON
narigheid,naː - rəxh - ɛ - ɪt,176,3.603475593228561,na - r@x - hKt
mimi,mi - mi,176,3.603475593228561,mi - mi
kots,kɔts,176,3.603475593228561,kOts
huishouden,hœysh - ʌʊ - dən,176,3.603475593228561,hLs - hM - d@
hijs,hɛ - ɪs,176,3.603475593228561,hKs
hevig,heː - vəx,176,3.603475593228561,he - v@x
graad,ɣraːt,176,3.603475593228561,xrat
godsdienst,ɣɔdz - dinst,176,3.603475593228561,xOdz - dinst
erkennen,ɛr - kɛ - nən,176,3.603475593228561,Er - kE - n@
erica,ɛ - ri - kaː,176,3.603475593228561,e - ri - ka
bondgenoot,bɔnd - ɣə - noːt,176,3.603475593228561,bOnt - x@ - not
vijfentwintig,vɛ - ɪ - fənt - ʋɪn - təx,175,3.601014994680904,vKf - En - twIn - t@x
vertoning,vər - toː - nɪŋ,175,3.601014994680904,v@r - to - nIN
verlos,vər - lɔs,175,3.601014994680904,v@r - lOs
tussentijd,tɵ - sən - tɛ - ɪt,175,3.601014994680904,t} - s@ - tKt
spontaan,spɔn - taːn,175,3.601014994680904,spOn - tan
solo,soː - loː,175,3.601014994680904,so - lo
schaken,sxaː - kən,175,3.601014994680904,sxa - k@
opduiken,ɔp - dœy - kən,175,3.601014994680904,Ob - dL - k@
onaardig,ɔ - naːr - dəx,175,3.601014994680904,On - ar - d@x
omschrijven,ɔmsx - rɛ - ɪ - vən,175,3.601014994680904,Om - sxrK - v@
lijkenhuis,lɛ - ɪ - kɛnh - œys,175,3.601014994680904,lK - k@ - hLs
hop,hɔp,175,3.601014994680904,hOp
gespecialiseerd,ɣə - speː - ʃaː - li - zɪrt,175,3.601014994680904,x@ - spe - Sa - li - zert
genegenheid,ɣə - neː - ɣənh - ɛ - ɪt,175,3.601014994680904,x@ - ne - G@ - hKt
eetlust,eːt - lɵst,175,3.601014994680904,et - l}st
dump,dɵmp,175,3.601014994680904,d}mp
chanteren,ʃɑn - tɪː - rən,175,3.601014994680904,SAn - te - r@
binnenste,bɪ - nən - steː,175,3.601014994680904,bI - n@n - st@
bakker,bɑ - kər,175,3.601014994680904,bA - k@r
vloeien,vlu - jən,174,3.598540375553049,vlu - j@
verkrijgen,vər - krɛ - ɪ - ɣən,174,3.598540375553049,v@r - krK - G@
urine,y - ri - nə,174,3.598540375553049,y - ri - n@
strip,strɪp,174,3.598540375553049,strIp
presenteren,preː - zɛn - tɪː - rən,174,3.598540375553049,pr@ - zEn - te - r@
paars,paːrs,174,3.598540375553049,pars
overplaatsing,oː - vər - plaːt - sɪŋ,174,3.598540375553049,o - v@r - plat - sIN
opzicht,ɔp - zɪxt,174,3.598540375553049,Op - sIxt
optimistisch,ɔp - ti - mɪ - stis,174,3.598540375553049,Op - ti - mIs - tis
observatie,ɔb - sər - vaːt - si,174,3.598540375553049,Op - s@r - va - tsi
matroos,mɑ - troːs,174,3.598540375553049,mA - tros
marge,mɑr - ʒə,174,3.598540375553049,mAr - Z@
manuscript,maː - nɵ - skrɪpt,174,3.598540375553049,ma - n} - skrIpt
lijm,lɛ - ɪm,174,3.598540375553049,lKm
lazarus,laː - zaː - rɵs,174,3.598540375553049,la - za - r}s
label,leː - bəl,174,3.598540375553049,le - b@l
kunstwerk,kɵnst - ʋɛrk,174,3.598540375553049,k}nst - wErk
kristallen,krɪ - stɑ - lən,174,3.598540375553049,krIs - tA - l@
koesteren,ku - stə - rən,174,3.598540375553049,kus - t@ - r@
identiek,i - dɛn - tik,174,3.598540375553049,i - dEn - tik
hierbuiten,hir - bœy - tən,174,3.598540375553049,hir - bL - t@
dreigement,drɛ - ɪ - ɣə - mɛnt,174,3.598540375553049,drK - G@ - mEnt
disco,dɪ - skoː,174,3.598540375553049,dIs - ko
bof,bɔf,174,3.598540375553049,bOf
afgedaan,ɑf - ɣə - daːn,174,3.598540375553049,Af - x@ - dan
zaaien,zaː - jən,173,3.596051575149354,za - j@
waartoe,ʋaːr - tu,173,3.596051575149354,war - tu
verklappen,vər - klɑ - pən,173,3.596051575149354,v@r - klA - p@
tentoonstelling,tɛn - toːn - stɛ - lɪŋ,173,3.596051575149354,tEn - ton - stE - lIN
telefoneren,teː - lə - foː - nɪː - rən,173,3.596051575149354,te - l@ - fo - ne - r@
spaargeld,spaːr - ɣəlt,173,3.596051575149354,spar - GElt
immuun,ɪ - myn,173,3.596051575149354,I - myn
grondgebied,ɣrɔnd - ɣə - bit,173,3.596051575149354,xrOnt - x@ - bit
fontein,fɔn - tɛ - ɪn,173,3.596051575149354,fOn - tKn
dreigen,drɛ - ɪ - ɣən,173,3.596051575149354,drK - G@
dageraad,daː - ɣɪː - raːt,173,3.596051575149354,da - G@ - rat
collier,kɔ - lir,173,3.596051575149354,kOl - je
bewondering,bə - ʋɔn - də - rɪŋ,173,3.596051575149354,b@ - wOn - d@ - rIN
baal,baːl,173,3.596051575149354,bal
accu,ɑk - ky,173,3.596051575149354,A - ky
vondst,vɔntst,172,3.59354842999555,vOntst
verantwoordelijke,və - rɑnt - ʋɔːr - də - lə - kə,172,3.59354842999555,v@r - Ant - wor - d@ - l@ - k@
toveren,toː - və - rən,172,3.59354842999555,to - v@ - r@
studeerkamer,sty - dɪːr - kaː - mər,172,3.59354842999555,sty - der - ka - m@r
sluipen,slœy - pən,172,3.59354842999555,slL - p@
potten,pɔ - tən,172,3.59354842999555,pO - t@
perfectie,pɛr - fɛk - si,172,3.59354842999555,pEr - fEk - si
pauzeren,pʌʊ - zɪː - rən,172,3.59354842999555,pM - ze - r@
opstel,ɔp - stɛl,172,3.59354842999555,Op - stEl
oprit,ɔ - prɪt,172,3.59354842999555,Op - rIt
onaangenaam,ɔ - naːn - ɣə - naːm,172,3.59354842999555,On - aN - G@ - nam
omvang,ɔm - vɑŋ,172,3.59354842999555,Om - vAN
mans,mɑns,172,3.59354842999555,mAns
landschap,lɑnd - sxɑp,172,3.59354842999555,lAnt - sxAp
gesignaleerd,ɣə - sɪɲ - aː - lɪrt,172,3.59354842999555,x@ - sIn - ja - lert
eropaf,ɛ - roː - pɑf,172,3.59354842999555,Er - Op - Af
documentaire,doː - ky - mən - tɛː - rə,172,3.59354842999555,do - ky - mEn - t) - r@
country,kʌʊn - tri,172,3.59354842999555,kMn - tri
arriveren,ɑɾ - ri - vɪː - rən,172,3.59354842999555,A - ri - ve - r@
adelaar,aː - də - laːr,172,3.59354842999555,a - d@ - lar
winters,ʋɪn - tərs,171,3.591030773774303,wIn - t@rs
wederom,ʋeː - dɪː - rɔm,171,3.591030773774303,we - d@r - Om
volslagen,vɔl - slaː - ɣən,171,3.591030773774303,vOl - sla - G@
voetballen,vut - bɑ - lən,171,3.591030773774303,vud - bA - l@
verheugd,vərh - øːxt,171,3.591030773774303,v@r - h|xt
verbazend,vər - baː - zənt,171,3.591030773774303,v@r - ba - z@nt
veelbelovend,veːl - bə - loː - vənt,171,3.591030773774303,vel - b@ - lo - v@nt
uitkiezen,œyt - ki - zən,171,3.591030773774303,Lt - ki - z@
tweeduizend,tʋeː - dœy - zənt,171,3.591030773774303,twe - dL - z@nt
toerist,tu - rɪst,171,3.591030773774303,tu - rIst
taaie,taː - jə,171,3.591030773774303,ta - j@
opjagen,ɔp - jaː - ɣən,171,3.591030773774303,Op - ja - G@
nier,nir,171,3.591030773774303,nir
mayonaise,maː - joː - nɑj - zə,171,3.591030773774303,mA - jo - n) - s@
lulkoek,lɵl - kuk,171,3.591030773774303,l}l - kuk
jojo,joː - joː,171,3.591030773774303,jo - jo
handelaar,hɑn - də - laːr,171,3.591030773774303,hAn - d@ - lar
hachje,hɑx - jə,171,3.591030773774303,hAx - j@
getto,ɣə - toː,171,3.591030773774303,xE - to
boeddha,budh - aː,171,3.591030773774303,bu - da
agentschap,aː - ɣɛnt - sxɑp,171,3.591030773774303,a - GEnt - sxAp
wei,ʋɛ - ɪ,170,3.588498437258909,wK
thuisbrengen,tœyz - brɛŋ - ən,170,3.588498437258909,tLz - brE - N@
spugen,spy - ɣən,170,3.588498437258909,spy - G@
som,sɔm,170,3.588498437258909,sOm
schilden,sxɪl - dən,170,3.588498437258909,sxIl - d@
reservaat,reː - zər - vaːt,170,3.588498437258909,re - z@r - vat
planning,plɑ - nɪŋ,170,3.588498437258909,plE - nIN
overgegeven,oː - vər - ɣə - ɣeː - vən,170,3.588498437258909,o - v@r - G@ - Ge - v@
ongesteld,ɔn - ɣə - stɛlt,170,3.588498437258909,ON - G@ - stElt
mulder,mɵl - dər,170,3.588498437258909,m}l - d@r
marcheren,mɑr - ʃɪː - rən,170,3.588498437258909,mAr - Se - r@
mammoet,mɑ - mut,170,3.588498437258909,mA - mut
klassieker,klɑ - si - kər,170,3.588498437258909,klA - si - k@r
hogerop,hoː - ɣɪː - rɔp,170,3.588498437258909,ho - G@r - Op
glijden,ɣlɛ - ɪ - dən,170,3.588498437258909,xlK - d@
es,ɛs,170,3.588498437258909,Es
eigenaardig,ɛ - ɪ - ɣə - naːr - dəx,170,3.588498437258909,K - G@n - ar - d@x
dierbaar,dir - baːr,170,3.588498437258909,dir - bar
dal,dɑl,170,3.588498437258909,dAl
cameraman,kaː - mɪː - raː - mɑn,170,3.588498437258909,ka - m@ - ra - mAn
badkuip,bɑd - kœyp,170,3.588498437258909,bAt - kLp
afpersing,ɑf - pɛr - sɪŋ,170,3.588498437258909,Af - pEr - sIN
verbieden,vər - bi - dən,169,3.585951248245029,v@r - bi - d@
veiligheidsdienst,vɛ - ɪ - lɪxh - ɛ - ɪdz - dinst,169,3.585951248245029,vK - l@x - hKdz - dinst
uitvoering,œyt - vu - rɪŋ,169,3.585951248245029,Lt - fu - rIN
topje,tɔp - jə,169,3.585951248245029,tOp - j@
rijtuig,rɛ - ɪ - tœyx,169,3.585951248245029,rK - tLx
remedie,rə - meː - di,169,3.585951248245029,r@ - me - di
religieus,reː - li - ɣi - jøːs,169,3.585951248245029,re - li - Gj|s
pro,proː,169,3.585951248245029,pro
opscheppen,ɔp - sxɛ - pən,169,3.585951248245029,Op - sxE - p@
openlijk,oː - pən - lək,169,3.585951248245029,o - p@ - l@k
omkomen,ɔm - koː - mən,169,3.585951248245029,Om - ko - m@
mede,meː - də,169,3.585951248245029,me - d@
lappen,lɑ - pən,169,3.585951248245029,lA - p@
krab,krɑp,169,3.585951248245029,krAp
kolen,koː - lən,169,3.585951248245029,ko - l@
jade,jaː - də,169,3.585951248245029,ja - d@
ingesloten,ɪn - ɣə - sloː - tən,169,3.585951248245029,IN - G@ - slo - t@
huwelijksnacht,hyw - ə - lək - snɑxt,169,3.585951248245029,hy - w@ - l@ks - nAxt
hoofdkantoor,hoːvd - kɑn - toːr,169,3.585951248245029,hoft - kAn - tor
hef,hɛf,169,3.585951248245029,hEf
hartje,hɑrtʲ - ə,169,3.585951248245029,hArt - j@
goochelaar,ɣoːx - ə - laːr,169,3.585951248245029,xo - x@ - lar
galerie,ɣaː - lə - ri,169,3.585951248245029,xa - l@ - ri
eromheen,ɛ - rɔmh - eːn,169,3.585951248245029,Er - Om - hen
epidemie,eː - pi - də - mi,169,3.585951248245029,e - pi - d@ - mi
container,kɔn - tɑj - nər,169,3.585951248245029,kOn - te - n@r
bullshit,bɵlsh - ɪt,169,3.585951248245029,bul - SIt
bevechten,bə - vɛx - tən,169,3.585951248245029,b@ - vEx - t@
zelfverzekerd,zɛlf - vər - zeː - kɛrt,168,3.583389031480428,zEl - f@r - ze - k@rt
vergissen,vər - ɣɪ - sən,168,3.583389031480428,v@r - GI - s@
vangst,vɑŋst,168,3.583389031480428,vANst
uitverkoop,œyt - vər - koːp,168,3.583389031480428,Lt - f@r - kop
twaalfde,tʋaːlv - də,168,3.583389031480428,twalv - d@
trakteren,trɑk - tɪː - rən,168,3.583389031480428,trAk - te - r@
trailer,trɑj - lər,168,3.583389031480428,tre - l@r
tegenslag,teː - ɣən - slɑx,168,3.583389031480428,te - G@ - slAx
stewardess,steː - ʋɑrtss,168,3.583389031480428,stju - wAr - dEs
opvangen,ɔp - vɑŋ - ən,168,3.583389031480428,Op - fA - N@
opperhoofd,ɔ - pərh - oːft,168,3.583389031480428,O - p@r - hoft
mentaal,mɛn - taːl,168,3.583389031480428,mEn - tal
mate,maː - tə,168,3.583389031480428,ma - t@
mate,maː - tə,168,3.583389031480428,ma - te
lof,lɔf,168,3.583389031480428,lOf
kaviaar,kaː - vi - aːr,168,3.583389031480428,ka - vi - jar
geldig,ɣɛl - dəx,168,3.583389031480428,xEl - d@x
evenals,eː - və - nɑls,168,3.583389031480428,e - v@n - Als
driehonderd,drih - ɔn - dərt,168,3.583389031480428,dri - hOn - d@rt
directie,di - rɛk - si,168,3.583389031480428,di - rEk - si
bedorven,bə - dɔr - vən,168,3.583389031480428,b@ - dOr - v@
baren,baː - rən,168,3.583389031480428,ba - r@
vermomming,vər - mɔ - mɪŋ,167,3.580811608592617,v@r - mO - mIN
verhuis,vərh - œys,167,3.580811608592617,v@r - hLs
uitzenden,œyt - zɛn - dən,167,3.580811608592617,Lt - sEn - d@
transactie,trɑn - sɑk - si,167,3.580811608592617,trAns - Ak - si
schoonmoeder,sxoːn - mu - dər,167,3.580811608592617,sxon - mu - d@r
schokkend,sxɔ - kənt,167,3.580811608592617,sxO - k@nt
schelden,sxɛl - dən,167,3.580811608592617,sxEl - d@
opkomst,ɔp - kɔmst,167,3.580811608592617,Op - kOmst
oord,ɔːrt,167,3.580811608592617,ort
noteren,noː - tɪː - rən,167,3.580811608592617,no - te - r@
look,loːk,167,3.580811608592617,lok
look,loːk,167,3.580811608592617,luk
krat,krɑt,167,3.580811608592617,krAt
kerstboom,kɛrst - boːm,167,3.580811608592617,kErzd - bom
fonds,fɔnts,167,3.580811608592617,fOnts
avondklok,aː - vɔnd - klɔk,167,3.580811608592617,a - vOnt - klOk
afwas,ɑf - ʋɑs,167,3.580811608592617,Af - wAs
vlieger,vli - ɣər,166,3.578218798014338,vli - G@r
versturen,vər - sty - rən,166,3.578218798014338,v@r - sty - r@
verbetering,vər - beː - tə - rɪŋ,166,3.578218798014338,v@r - be - t@ - rIN
spoelen,spu - lən,166,3.578218798014338,spu - l@
schuilen,sxœy - lən,166,3.578218798014338,sxL - l@
scheidsrechter,sxɛ - ɪds - rɛx - tər,166,3.578218798014338,sxKts - rEx - t@r
peper,peː - pər,166,3.578218798014338,pe - p@r
opkijken,ɔp - kɛ - ɪ - kən,166,3.578218798014338,Op - kK - k@
onduidelijk,ɔn - dœy - də - lək,166,3.578218798014338,On - dL - d@ - l@k
koninklijk,koː - nɪŋ - klək,166,3.578218798014338,ko - nINk - l@k
gunnen,ɣɵ - nən,166,3.578218798014338,x} - n@
geconcentreerd,ɣə - kɔn - sən - trɪrt,166,3.578218798014338,x@ - kOn - sEn - trert
fabrieken,fɑ - bri - kən,166,3.578218798014338,fA - bri - k@
evenmin,eː - vən - mɪn,166,3.578218798014338,e - v@n - mIn
erdoorheen,ɛr - dɔːrh - eːn,166,3.578218798014338,Er - dor - hen
domkop,dɔm - kɔp,166,3.578218798014338,dOm - kOp
binnengaan,bɪ - nən - ɣaːn,166,3.578218798014338,bI - n@ - Gan
bezem,beː - zəm,166,3.578218798014338,be - z@m
bacon,baː - kɔn,166,3.578218798014338,be - k@n
alliantie,ɑ - li - ɑnt - si,166,3.578218798014338,A - li - jAn - si
terugsturen,tə - rɵx - sty - rən,165,3.57561041490681,t@ - r}x - sty - r@
minachting,mi - nɑx - tɪŋ,165,3.57561041490681,mIn - Ax - tIN
list,lɪst,165,3.57561041490681,lIst
klaren,klaː - rən,165,3.57561041490681,kla - r@
bijgeloof,bɛ - ɪ - ɣə - loːf,165,3.57561041490681,bK - G@ - lof
ambtenaar,ɑmb - tə - naːr,165,3.57561041490681,Am - t@ - nar
afslaan,ɑf - slaːn,165,3.57561041490681,Af - slan
aanwijzen,aːn - ʋɛ - ɪ - zən,165,3.57561041490681,an - wK - z@
wol,ʋɔl,164,3.572986271080661,wOl
werkplaats,ʋɛrk - plaːts,164,3.572986271080661,wErk - plats
vergiftigen,vər - ɣɪf - tə - ɣən,164,3.572986271080661,v@r - GIf - t@ - G@
tol,tɔl,164,3.572986271080661,tOl
telefoonboek,teː - lə - foːn - buk,164,3.572986271080661,te - l@ - fom - buk
stiefmoeder,stif - mu - dər,164,3.572986271080661,stif - mu - d@r
sensatie,sɛn - saːt - si,164,3.572986271080661,sEn - za - tsi
poster,pɔ - stər,164,3.572986271080661,pOs - t@r
poster,pɔ - stər,164,3.572986271080661,pos - t@r
pittig,pɪ - təx,164,3.572986271080661,pI - t@x
opvrolijken,ɔp - vroː - lə - kən,164,3.572986271080661,Op - fro - l@ - k@
madam,maː - dɑm,164,3.572986271080661,ma - dAm
koest,kust,164,3.572986271080661,kust
knappen,knɑ - pən,164,3.572986271080661,knA - p@
jozef,joː - zɛf,164,3.572986271080661,jo - zEf
joggen,jɔ - ɣən,164,3.572986271080661,_O - G@
gewoonweg,ɣə - ʋoːn - ʋɛx,164,3.572986271080661,x@ - won - wEx
getalenteerd,ɣə - taː - lən - tɪrt,164,3.572986271080661,x@ - ta - lEn - tert
geheimzinnig,ɣəh - ɛ - ɪm - zɪ - nəx,164,3.572986271080661,x@ - hKm - zI - n@x
frisdrank,frɪz - drɑŋk,164,3.572986271080661,frIz - drANk
fluitje,flœytʲ - ə,164,3.572986271080661,flLt - j@
doodskist,doːd - skɪst,164,3.572986271080661,dots - kIst
amigo,aː - mi - ɣoː,164,3.572986271080661,a - mi - go
yoga,joː - ɣaː,163,3.570346174914452,jo - Ga
vuurgevecht,vyr - ɣə - vɛxt,163,3.570346174914452,vyr - G@ - vExt
uitlaten,œyt - laː - tən,163,3.570346174914452,Lt - la - t@
teruggetrokken,tə - rɵx - ə - trɔ - kən,163,3.570346174914452,t@ - r} - G@ - trO - k@
permissie,pɛr - mɪ - si,163,3.570346174914452,pEr - mI - si
opvoeren,ɔp - vu - rən,163,3.570346174914452,Op - fu - r@
